incident_id,date,time,county,latitude,longitude,num_vehicles,occupants,primary_cause,secondary_cause,severity,injuries,fatalities,road_condition,driver_age,driver_gender,intox_alcohol,intox_drugs,intox_any,vehicle1_make,vehicle1_model,vehicle1_year,vehicle2_make,vehicle2_model,vehicle2_year
AK733787,08/27/2025,10:52:49,Kenai Peninsula,70.701862,-158.481965,2,5,wildlife,NA,2,2,0,icy,17,Male,0,0,0,GMC,Sierra,2019,Toyota,RAV4,2020
AK368974,04/05/2023,06:14:51,Nome,65.024437,-130.836178,2,3,road_defect,impaired,2,1,0,icy,85,Male,0,0,0,Ford,F-150,2015,Dodge,Charger,2001
AK834731,08/02/2024,21:44:18,Bethel,63.943265,-154.909574,2,7,impaired,NA,2,0,0,wet,79,Male,0,0,0,Hyundai,Tucson,2007,Ram,1500,2014
AK545453,11/10/2024,21:57:35,Anchorage,64.232248,-150.466687,1,2,speeding,NA,2,2,0,normal,51,Male,0,0,0,Toyota,RAV4,2007,NA,NA,NA
AK153777,05/22/2024,12:46:20,Matanuska-Susitna,62.797696,-159.050423,2,4,weather,NA,2,2,0,normal,55,Female,0,0,0,Kia,Sportage,2016,Kia,Sportage,2010
AK789354,07/15/2022,07:15:33,Anchorage,68.979291,-148.980733,2,6,other,NA,1,0,0,icy,45,Female,0,0,0,Hyundai,Tucson,2008,Hyundai,Tucson,2012
AK969220,04/03/2025,20:07:17,Kenai Peninsula,60.121411,-148.734188,1,2,wildlife,NA,2,0,0,wet,25,Male,0,0,0,Ford,F-150,2012,NA,NA,NA
AK263007,12/12/2024,14:13:15,Anchorage,66.189323,-139.851743,2,5,speeding,wildlife,3,1,0,normal,40,Female,0,0,0,Volkswagen,Jetta,2013,Dodge,Charger,2017
AK768795,05/26/2024,05:08:52,Matanuska-Susitna,55.862418,-133.706722,2,2,distracted,impaired,2,0,0,normal,16,Female,0,0,0,Mazda,CX-5,2006,Honda,CR-V,2011
AK097785,06/19/2023,04:50:29,Matanuska-Susitna,55.180603,-144.763652,2,4,road_defect,road_defect,1,1,0,wet,45,Female,0,0,0,Chevrolet,Silverado,2012,Jeep,Grand Cherokee,2010
AK992406,06/27/2022,06:58:13,North Slope,62.490545,-149.917244,2,3,speeding,NA,2,2,0,normal,16,Female,0,0,0,Ford,F-150,2012,Kia,Sportage,2007
AK444730,07/09/2023,11:07:01,Matanuska-Susitna,70.679462,-134.962929,2,7,fatigue,NA,1,0,0,normal,18,Female,0,0,0,Jeep,Grand Cherokee,2014,Jeep,Grand Cherokee,2005
AK544145,04/07/2024,19:27:49,Nome,64.550064,-163.881961,2,4,impaired,speeding,2,1,0,icy,16,Male,0,0,0,Subaru,Outback,1999,Nissan,Rogue,2021
AK283056,03/26/2022,01:49:27,Matanuska-Susitna,69.545486,-134.9616,1,2,distracted,NA,1,0,0,normal,29,Nonbinary/Other,0,0,0,Ford,F-150,2019,NA,NA,NA
AK544931,09/26/2023,13:08:48,Ketchikan Gateway,55.935586,-155.797495,2,3,road_defect,distracted,2,1,0,normal,59,Female,0,0,0,Subaru,Outback,2007,Honda,CR-V,2013
AK529026,11/17/2025,03:11:39,Anchorage,69.261135,-151.816196,1,2,impaired,speeding,3,1,0,normal,34,Female,0,0,0,Kia,Sportage,2011,NA,NA,NA
AK006099,08/19/2025,07:53:12,Juneau,67.549822,-158.177455,2,5,failure_to_yield,impaired,1,0,0,normal,16,Female,0,0,0,Chevrolet,Silverado,2005,Toyota,RAV4,2012
AK045423,08/21/2023,12:23:32,Southeast Fairbanks,55.880253,-162.77103,2,6,weather,failure_to_yield,3,4,0,wet,41,Male,0,0,0,Kia,Sportage,2020,Dodge,Charger,2020
AK268797,12/08/2023,11:58:35,Juneau,56.886594,-152.758271,1,2,failure_to_yield,NA,2,1,0,wet,42,Male,0,0,0,Honda,CR-V,2006,NA,NA,NA
AK102437,09/12/2023,07:41:15,Fairbanks North Star,61.2967,-139.882668,2,2,distracted,NA,1,0,0,icy,36,Female,0,0,0,Ford,F-150,2014,Kia,Sportage,2015
AK865012,12/25/2025,01:38:02,Bethel,57.8766,-167.004044,2,8,distracted,NA,2,1,0,icy,27,Male,0,0,0,Chevrolet,Silverado,2018,Nissan,Rogue,2019
AK885055,12/12/2023,20:31:03,Matanuska-Susitna,71.126131,-152.19834,2,2,distracted,NA,1,0,0,icy,44,Male,0,0,0,Toyota,RAV4,2020,Nissan,Rogue,2012
AK539743,12/14/2023,06:00:14,Matanuska-Susitna,60.268019,-132.771816,2,8,speeding,failure_to_yield,3,1,1,normal,53,Female,0,0,0,Hyundai,Tucson,2013,GMC,Sierra,2022
AK325326,12/23/2025,07:17:45,Bethel,68.724347,-133.957568,2,5,distracted,NA,1,1,0,normal,31,Female,0,1,1,Subaru,Outback,2012,Honda,CR-V,2007
AK690930,11/04/2023,15:00:48,Nome,68.04486,-158.80289,2,7,failure_to_yield,NA,1,0,0,wet,55,Female,0,0,0,Toyota,RAV4,2003,GMC,Sierra,2015
AK246958,06/28/2025,20:25:06,Fairbanks North Star,65.494785,-135.105578,2,3,failure_to_yield,wildlife,1,0,0,icy,51,Male,0,0,0,Nissan,Rogue,2018,Ford,F-150,2022
AK716428,12/24/2025,22:42:07,Anchorage,55.756093,-131.79132,1,1,other,weather,1,0,0,normal,23,Male,0,0,0,Ram,1500,2011,NA,NA,NA
AK738535,10/18/2024,14:08:17,Matanuska-Susitna,59.684434,-139.546925,2,3,distracted,fatigue,2,1,0,normal,56,Male,0,0,0,Toyota,RAV4,2008,Subaru,Outback,2017
AK811273,02/03/2023,19:47:43,Kenai Peninsula,61.52156,-142.784087,2,2,weather,NA,3,2,0,icy,53,Male,0,0,0,GMC,Sierra,2017,Chevrolet,Silverado,2011
AK154233,10/10/2024,20:06:44,Anchorage,64.442358,-154.695743,1,2,failure_to_yield,speeding,2,1,0,icy,39,Male,0,0,0,Ford,F-150,2011,NA,NA,NA
AK601964,06/13/2023,05:02:21,Fairbanks North Star,57.20173,-135.937253,2,2,impaired,weather,2,2,0,normal,17,Male,0,0,0,Kia,Sportage,2008,Toyota,RAV4,2004
AK308419,01/17/2023,03:00:03,Fairbanks North Star,58.307968,-151.626191,2,3,speeding,distracted,1,0,0,normal,66,Male,0,1,1,Honda,CR-V,2012,Kia,Sportage,2019
AK827024,02/10/2022,11:55:25,Sitka,65.341801,-156.40449,2,3,weather,fatigue,3,3,0,normal,65,Female,0,0,0,Volkswagen,Jetta,2007,Nissan,Rogue,2010
AK502946,06/07/2023,12:06:04,Southeast Fairbanks,57.372832,-148.461982,1,1,weather,impaired,1,0,0,normal,44,Male,0,0,0,Honda,CR-V,2011,NA,NA,NA
AK943052,04/19/2023,15:27:09,Aleutians East,55.198706,-132.693678,2,4,speeding,wildlife,1,0,0,normal,16,Male,0,0,0,Nissan,Rogue,2008,Toyota,RAV4,2011
AK072931,07/20/2022,16:38:20,Juneau,63.098308,-147.404928,2,4,speeding,impaired,2,1,0,normal,53,Male,0,0,0,Toyota,RAV4,2023,Mazda,CX-5,2013
AK413692,02/23/2025,13:23:13,Fairbanks North Star,56.093709,-142.424025,2,3,speeding,NA,2,0,0,normal,56,Male,0,0,0,Hyundai,Tucson,2008,Volkswagen,Jetta,2015
AK863268,09/23/2022,21:45:28,Fairbanks North Star,60.314294,-136.780187,2,7,wildlife,NA,2,0,0,wet,20,Female,0,0,0,Jeep,Grand Cherokee,2009,Kia,Sportage,2015
AK501206,02/15/2024,18:34:20,Anchorage,57.961659,-147.285067,2,3,speeding,weather,3,3,0,icy,49,Female,0,0,0,Dodge,Charger,2018,Volkswagen,Jetta,2006
AK959478,07/06/2022,21:48:00,Dillingham,57.620177,-165.565281,2,7,failure_to_yield,NA,2,1,0,normal,33,Female,0,0,0,Subaru,Outback,2013,Subaru,Outback,2021
AK379824,06/30/2025,22:12:12,Anchorage,69.099719,-152.704851,1,3,speeding,distracted,2,2,0,icy,33,Female,1,0,1,Nissan,Rogue,2010,NA,NA,NA
AK599810,04/04/2023,20:38:43,Kodiak Island,71.037501,-135.341045,1,1,wildlife,failure_to_yield,1,0,0,normal,26,Female,0,0,0,Honda,CR-V,2015,NA,NA,NA
AK682170,03/22/2025,21:14:32,Kodiak Island,55.208062,-142.680187,1,1,speeding,NA,1,1,0,icy,53,Male,0,0,0,Kia,Sportage,2012,NA,NA,NA
AK254726,04/11/2024,08:17:47,Fairbanks North Star,64.588142,-133.552909,1,1,distracted,speeding,2,1,0,normal,45,Female,0,0,0,Jeep,Grand Cherokee,2006,NA,NA,NA
AK526351,12/14/2024,08:00:49,Fairbanks North Star,63.716798,-169.020144,1,2,wildlife,speeding,1,0,0,icy,45,Female,0,0,0,GMC,Sierra,2013,NA,NA,NA
AK541989,07/08/2024,20:23:36,Kenai Peninsula,56.169784,-157.671655,2,5,speeding,NA,3,1,0,wet,61,Female,0,0,0,Chevrolet,Silverado,2013,Hyundai,Tucson,2016
AK342324,08/24/2022,14:16:46,Ketchikan Gateway,68.059462,-158.588596,1,1,speeding,NA,1,0,0,wet,20,Male,0,0,0,Jeep,Grand Cherokee,2016,NA,NA,NA
AK315668,08/06/2025,06:50:14,Anchorage,54.827828,-155.007237,1,3,speeding,impaired,3,0,0,icy,18,Female,0,0,0,Kia,Sportage,2001,NA,NA,NA
AK275431,07/05/2022,07:45:15,Southeast Fairbanks,65.961814,-143.263645,2,3,wildlife,NA,1,0,0,normal,51,Female,0,0,0,Mazda,CX-5,2015,Ford,F-150,2017
AK371844,02/18/2023,00:43:34,Matanuska-Susitna,56.156481,-135.203029,1,3,failure_to_yield,NA,1,0,0,icy,28,Male,0,0,0,Honda,CR-V,2013,NA,NA,NA
AK736802,09/20/2023,03:25:34,Kenai Peninsula,70.14455,-146.793277,2,3,speeding,NA,1,0,0,normal,53,Male,0,0,0,Nissan,Rogue,1998,Hyundai,Tucson,2017
AK433854,06/07/2023,03:13:55,Anchorage,69.575661,-141.09988,1,3,failure_to_yield,NA,1,0,0,icy,50,Male,0,0,0,Jeep,Grand Cherokee,2009,NA,NA,NA
AK800803,08/26/2025,23:48:05,Bethel,67.697051,-163.581805,2,8,fatigue,wildlife,2,4,0,icy,28,Male,0,0,0,Honda,CR-V,2012,Kia,Sportage,2003
AK233945,12/14/2024,20:25:33,Juneau,65.266295,-145.068833,2,6,impaired,NA,1,3,0,normal,28,Female,0,0,0,Volkswagen,Jetta,2009,Kia,Sportage,2014
AK002912,07/25/2022,17:01:37,Anchorage,57.798044,-142.76161,2,4,wildlife,failure_to_yield,2,0,0,normal,40,Male,0,0,0,Mazda,CX-5,2015,Chevrolet,Silverado,2014
AK243413,02/19/2024,04:47:04,Matanuska-Susitna,65.827009,-148.896348,2,2,wildlife,NA,1,1,0,wet,52,Male,0,0,0,Honda,CR-V,2017,Nissan,Rogue,2003
AK181831,07/19/2023,06:49:33,Kenai Peninsula,62.915776,-162.058009,2,2,speeding,impaired,3,2,0,icy,49,Female,0,0,0,Hyundai,Tucson,2025,GMC,Sierra,2022
AK683461,03/05/2024,13:48:32,Anchorage,59.75447,-132.996017,2,3,failure_to_yield,NA,1,0,0,normal,39,Male,0,0,0,Ram,1500,2011,Mazda,CX-5,2015
AK419130,11/16/2025,10:03:13,Dillingham,55.261294,-160.304764,2,3,fatigue,NA,1,1,0,icy,50,Female,0,0,0,Nissan,Rogue,2011,Subaru,Outback,2011
AK091633,02/14/2023,22:16:00,Anchorage,63.8114,-134.640137,1,1,speeding,NA,3,1,0,icy,30,Male,0,0,0,Jeep,Grand Cherokee,2016,NA,NA,NA
AK475567,10/02/2025,08:50:47,Fairbanks North Star,65.619124,-149.791693,2,6,speeding,NA,3,4,0,normal,32,Male,0,0,0,Ford,F-150,2008,Volkswagen,Jetta,2003
AK223283,06/10/2022,06:54:33,Anchorage,60.396775,-140.846857,2,5,failure_to_yield,NA,2,0,0,normal,20,Female,0,0,0,Chevrolet,Silverado,2001,Subaru,Outback,2022
AK058082,04/14/2023,06:40:59,Nome,56.735646,-169.704264,2,3,speeding,weather,2,1,0,normal,41,Female,0,0,0,Nissan,Rogue,2023,Dodge,Charger,2011
AK568438,07/09/2024,06:42:47,Fairbanks North Star,69.203021,-169.191964,2,4,failure_to_yield,NA,2,3,0,normal,28,Male,0,0,0,Ram,1500,2013,Honda,CR-V,2010
AK459829,12/17/2024,02:04:39,North Slope,58.769859,-147.47073,2,7,failure_to_yield,impaired,1,0,0,normal,41,Male,0,0,0,GMC,Sierra,2022,Mazda,CX-5,2022
AK892450,04/03/2023,22:51:15,Anchorage,68.632257,-166.374749,2,4,speeding,NA,1,0,0,normal,32,Female,0,0,0,Toyota,RAV4,2023,Chevrolet,Silverado,2007
AK887984,09/10/2023,13:54:51,Fairbanks North Star,59.733875,-141.277621,2,2,speeding,failure_to_yield,2,1,0,icy,20,Female,0,0,0,Ford,F-150,2019,Ram,1500,2016
AK835600,12/24/2022,01:53:19,Ketchikan Gateway,58.594351,-141.171975,2,3,other,NA,1,0,0,normal,36,Male,0,0,0,Volkswagen,Jetta,2010,Ram,1500,1999
AK839613,10/07/2022,12:42:51,Kodiak Island,67.331374,-138.768186,2,3,fatigue,failure_to_yield,2,1,0,normal,37,Female,0,0,0,GMC,Sierra,2003,Hyundai,Tucson,2014
AK743217,09/28/2022,16:37:52,Anchorage,57.791105,-143.743785,2,2,impaired,NA,1,0,0,normal,57,Male,0,0,0,Ford,F-150,2003,Subaru,Outback,2014
AK150656,05/28/2024,08:02:35,Anchorage,67.347222,-130.654749,2,2,other,impaired,1,0,0,normal,50,Male,0,0,0,Subaru,Outback,2014,Subaru,Outback,2012
AK593556,10/09/2023,18:16:29,Nome,57.691899,-165.403135,2,4,fatigue,NA,1,0,0,normal,70,Female,0,0,0,Mazda,CX-5,2010,Subaru,Outback,2010
AK644512,12/14/2022,03:09:08,Anchorage,65.292589,-169.104273,2,4,impaired,weather,3,4,0,icy,54,Female,0,0,0,Mazda,CX-5,2022,Ram,1500,2009
AK123046,02/27/2025,09:26:21,Anchorage,58.729348,-131.586797,2,3,impaired,impaired,1,0,0,wet,16,Male,0,0,0,Subaru,Outback,2022,Honda,CR-V,2013
AK888920,08/07/2022,10:39:25,Prince of Wales-Hyder,58.208314,-151.448858,2,8,other,fatigue,2,0,0,normal,25,Male,0,0,0,Ford,F-150,2013,Mazda,CX-5,2016
AK326141,09/11/2023,20:17:03,Prince of Wales-Hyder,58.459834,-142.892574,2,7,wildlife,NA,2,1,0,normal,49,Male,0,0,0,GMC,Sierra,2017,Kia,Sportage,2013
AK115474,11/30/2023,06:17:03,Kodiak Island,56.461359,-151.440695,2,7,other,NA,2,1,0,normal,73,Female,0,0,0,Chevrolet,Silverado,2012,Dodge,Charger,2018
AK229876,12/04/2022,02:12:05,Bethel,67.273687,-140.773446,2,3,failure_to_yield,NA,2,0,0,normal,37,Male,0,0,0,GMC,Sierra,2016,Ram,1500,2004
AK576726,03/08/2024,14:09:46,Kenai Peninsula,54.540972,-138.869432,2,3,distracted,road_defect,2,2,0,normal,37,Male,0,0,0,Subaru,Outback,2013,Chevrolet,Silverado,2012
AK427483,01/27/2022,18:55:03,Kenai Peninsula,68.688908,-159.106726,2,3,failure_to_yield,NA,1,0,0,normal,18,Female,0,0,0,Toyota,RAV4,2017,Subaru,Outback,2014
AK249021,06/24/2023,06:30:43,Sitka,67.122615,-149.627241,2,3,speeding,failure_to_yield,3,1,0,normal,40,Female,0,0,0,Hyundai,Tucson,2010,Kia,Sportage,2007
AK505957,09/08/2024,10:47:39,Fairbanks North Star,62.977639,-145.823652,2,3,distracted,failure_to_yield,1,0,0,wet,61,Male,1,0,1,Kia,Sportage,2018,Dodge,Charger,2016
AK934222,08/14/2024,03:57:41,Matanuska-Susitna,59.239167,-147.359745,1,3,road_defect,NA,3,3,0,normal,66,Female,0,1,1,Nissan,Rogue,2014,NA,NA,NA
AK836451,12/26/2023,05:36:09,Anchorage,60.772344,-135.169144,2,2,wildlife,NA,2,0,0,icy,56,Male,0,0,0,Jeep,Grand Cherokee,2007,Jeep,Grand Cherokee,2016
AK529753,11/15/2025,15:38:00,Anchorage,55.555065,-162.216468,2,5,speeding,impaired,2,3,0,normal,38,Male,0,0,0,Mazda,CX-5,2018,Subaru,Outback,2017
AK780847,05/31/2025,03:55:24,Anchorage,70.834977,-154.655873,2,3,distracted,NA,2,1,0,normal,63,Male,0,0,0,Ford,F-150,2019,Hyundai,Tucson,2008
AK664580,11/03/2023,21:53:56,Wrangell,60.618673,-136.402474,2,4,other,NA,1,0,0,normal,30,Male,0,0,0,Dodge,Charger,2019,Honda,CR-V,2009
AK961305,05/11/2024,00:42:30,Dillingham,58.009999,-159.613805,2,8,fatigue,NA,2,2,0,icy,50,Female,1,0,1,Toyota,RAV4,2022,Mazda,CX-5,2008
AK410117,10/20/2023,15:26:32,Juneau,57.450604,-160.00426,2,5,speeding,road_defect,1,0,0,normal,60,Female,0,0,0,Dodge,Charger,2003,Volkswagen,Jetta,2007
AK762706,08/18/2024,02:15:37,Ketchikan Gateway,68.835873,-165.413695,2,3,failure_to_yield,NA,1,0,0,normal,49,Male,0,0,0,Honda,CR-V,2017,Chevrolet,Silverado,2008
AK710864,12/16/2025,05:37:32,Matanuska-Susitna,55.587765,-157.401355,2,3,distracted,NA,2,1,0,normal,38,Male,0,0,0,Volkswagen,Jetta,2015,Jeep,Grand Cherokee,2004
AK750724,12/17/2024,22:34:30,Fairbanks North Star,58.492194,-142.52281,2,3,distracted,NA,2,3,0,normal,26,Male,0,0,0,Kia,Sportage,2009,Chevrolet,Silverado,2009
AK930783,10/23/2023,21:53:28,Fairbanks North Star,59.667597,-165.92162,2,3,fatigue,NA,2,0,0,normal,35,Female,0,0,0,Chevrolet,Silverado,2006,Toyota,RAV4,2008
AK219657,06/13/2022,03:57:13,Ketchikan Gateway,60.882565,-164.156372,2,7,distracted,NA,2,0,0,icy,53,Male,0,0,0,Dodge,Charger,2000,Dodge,Charger,2011
AK002089,08/27/2022,00:20:26,Fairbanks North Star,63.589175,-166.588387,1,1,speeding,speeding,2,1,0,icy,54,Male,0,0,0,Honda,CR-V,2016,NA,NA,NA
AK162578,08/02/2023,11:04:30,Fairbanks North Star,54.564877,-152.998518,1,1,speeding,NA,1,0,0,normal,28,Female,0,0,0,Jeep,Grand Cherokee,2018,NA,NA,NA
AK970581,11/27/2022,03:58:14,Matanuska-Susitna,58.944969,-155.133847,2,4,fatigue,NA,1,0,0,normal,39,Male,0,0,0,Dodge,Charger,2020,Chevrolet,Silverado,2008
AK799696,06/03/2025,06:43:50,Bethel,67.82602,-150.183982,1,2,speeding,NA,1,0,0,normal,16,Male,0,0,0,Kia,Sportage,2006,NA,NA,NA
AK163735,11/14/2025,16:46:34,Kenai Peninsula,69.244097,-135.199482,2,4,speeding,NA,3,2,0,icy,50,Male,0,1,1,Hyundai,Tucson,2015,Jeep,Grand Cherokee,2013
AK412456,04/28/2022,20:03:52,Anchorage,63.868679,-145.091917,2,5,impaired,weather,3,1,0,wet,57,Male,0,0,0,Dodge,Charger,2012,Nissan,Rogue,2015
AK698502,10/11/2023,04:47:31,Fairbanks North Star,58.451285,-137.542348,2,3,speeding,NA,2,1,0,wet,25,Female,0,0,0,Kia,Sportage,2011,Subaru,Outback,2009
AK326983,12/15/2024,03:30:14,Matanuska-Susitna,70.756259,-133.098009,2,3,other,NA,1,1,0,normal,52,Male,0,0,0,Jeep,Grand Cherokee,2011,Chevrolet,Silverado,2002
AK758664,05/26/2025,22:17:39,Anchorage,63.663879,-146.64142,2,4,failure_to_yield,NA,1,1,0,normal,44,Female,1,0,1,Kia,Sportage,2013,Hyundai,Tucson,2015
AK367127,08/21/2023,17:34:10,Aleutians East,54.999846,-144.509252,1,1,speeding,NA,1,0,0,normal,39,Female,0,0,0,GMC,Sierra,2021,NA,NA,NA
AK119204,07/12/2023,06:49:26,Ketchikan Gateway,66.900602,-135.37433,2,5,weather,fatigue,2,1,0,normal,59,Female,0,0,0,Ford,F-150,2006,Subaru,Outback,2004
AK433647,02/20/2023,05:39:01,Kenai Peninsula,56.1127,-137.627184,2,4,distracted,impaired,2,2,0,icy,41,Male,0,0,0,Honda,CR-V,2018,Hyundai,Tucson,2017
AK494499,03/04/2025,17:39:11,Juneau,69.927437,-162.388879,2,6,failure_to_yield,NA,3,2,0,normal,37,Male,0,0,0,Ram,1500,2015,Chevrolet,Silverado,2006
AK510760,08/15/2024,03:56:08,Wrangell,63.819068,-143.729643,1,3,distracted,NA,3,3,0,normal,34,Female,0,0,0,Mazda,CX-5,2020,NA,NA,NA
AK591129,05/23/2024,16:33:32,Kenai Peninsula,68.224643,-145.587563,2,4,impaired,NA,1,0,0,normal,40,Male,0,0,0,Ford,F-150,2009,GMC,Sierra,2020
AK051343,11/20/2023,23:27:57,Fairbanks North Star,67.555397,-134.259583,2,3,speeding,NA,2,1,0,icy,45,Female,0,0,0,Volkswagen,Jetta,2010,Chevrolet,Silverado,2012
AK642640,01/28/2024,10:49:47,Matanuska-Susitna,63.883208,-163.545136,2,2,failure_to_yield,NA,2,1,0,normal,61,Male,0,0,0,Hyundai,Tucson,2015,Volkswagen,Jetta,2011
AK832966,09/15/2024,19:40:46,Valdez-Cordova,56.872315,-167.629599,1,2,weather,NA,2,1,0,normal,18,Male,0,0,0,Mazda,CX-5,2004,NA,NA,NA
AK812924,03/24/2023,17:51:27,Wrangell,58.231924,-167.705657,2,5,failure_to_yield,NA,1,0,0,normal,53,Male,0,0,0,Kia,Sportage,2019,Nissan,Rogue,2021
AK415419,02/02/2025,22:58:05,Sitka,63.680525,-153.020306,1,1,distracted,road_defect,1,0,0,icy,49,Female,0,0,0,Kia,Sportage,2023,NA,NA,NA
AK037583,04/01/2024,09:49:31,Fairbanks North Star,71.390294,-130.586881,2,6,other,NA,3,1,0,normal,24,Male,0,0,0,Honda,CR-V,2011,Chevrolet,Silverado,2007
AK217184,04/11/2024,06:54:44,Dillingham,66.928966,-153.684459,2,5,failure_to_yield,NA,2,2,0,normal,62,Male,0,0,0,GMC,Sierra,2016,Volkswagen,Jetta,2009
AK243027,12/13/2023,09:40:00,Juneau,68.045469,-153.548493,2,6,speeding,NA,2,1,0,normal,68,Male,0,1,1,Ram,1500,2003,Mazda,CX-5,2006
AK564427,05/19/2025,07:56:23,Anchorage,56.502832,-141.586029,2,3,distracted,impaired,2,3,0,icy,68,Female,0,0,0,Honda,CR-V,2014,GMC,Sierra,2012
AK776317,12/16/2022,17:28:30,Matanuska-Susitna,57.94282,-148.570379,2,4,road_defect,impaired,1,0,0,icy,22,Male,0,0,0,Chevrolet,Silverado,2009,Ford,F-150,2013
AK906686,11/26/2025,18:09:45,Matanuska-Susitna,57.126823,-156.595646,2,4,weather,speeding,1,0,0,normal,31,Female,0,0,0,Toyota,RAV4,2006,Toyota,RAV4,2023
AK916199,07/06/2025,23:15:24,Yukon-Koyukuk,60.476635,-140.738069,2,6,impaired,distracted,1,0,0,normal,25,Male,0,0,0,Mazda,CX-5,2018,Nissan,Rogue,2007
AK253955,06/27/2022,21:22:28,Haines,59.75821,-153.618277,2,6,impaired,NA,2,0,0,normal,45,Male,0,0,0,Mazda,CX-5,2021,Hyundai,Tucson,2004
AK332377,01/22/2023,06:22:51,Matanuska-Susitna,59.750425,-147.711185,2,6,failure_to_yield,NA,1,0,0,normal,18,Female,0,0,0,Subaru,Outback,2022,Volkswagen,Jetta,2015
AK569277,03/11/2025,18:25:24,Aleutians East,55.535701,-130.676722,1,2,other,NA,1,0,0,normal,41,Male,0,0,0,Subaru,Outback,2007,NA,NA,NA
AK540067,01/25/2022,21:53:23,Anchorage,57.367398,-154.713655,2,2,speeding,NA,2,2,0,icy,57,Male,0,0,0,Kia,Sportage,2021,Nissan,Rogue,2012
AK933092,08/03/2024,13:13:46,Kodiak Island,62.651733,-133.774327,2,3,speeding,NA,3,1,1,normal,16,Male,1,0,1,Jeep,Grand Cherokee,2011,Honda,CR-V,2025
AK478243,10/20/2024,00:32:41,Fairbanks North Star,68.480764,-137.443681,2,2,distracted,NA,1,1,0,wet,55,Male,0,0,0,Subaru,Outback,2019,Chevrolet,Silverado,2014
AK185434,02/28/2025,03:49:17,Fairbanks North Star,64.099287,-157.50142,1,1,fatigue,NA,1,0,0,wet,49,Male,0,0,0,Dodge,Charger,2017,NA,NA,NA
AK990243,06/15/2022,00:41:30,Anchorage,68.434418,-136.426783,2,4,distracted,NA,2,0,0,normal,28,Female,0,0,0,Ford,F-150,2012,Jeep,Grand Cherokee,2011
AK627844,11/02/2025,05:02:27,Juneau,56.828305,-165.355981,2,5,speeding,NA,3,2,0,wet,76,Male,0,0,0,Hyundai,Tucson,2024,Hyundai,Tucson,2000
AK519257,06/20/2022,12:48:46,Kodiak Island,65.534054,-155.144269,2,4,impaired,NA,3,0,0,normal,16,Male,0,0,0,GMC,Sierra,2016,Volkswagen,Jetta,2017
AK746807,12/12/2023,19:29:50,Matanuska-Susitna,65.54434,-155.303178,1,1,weather,NA,3,1,0,normal,30,Female,0,0,0,Dodge,Charger,2003,NA,NA,NA
AK632477,06/12/2025,23:52:30,Matanuska-Susitna,57.460416,-131.668656,2,3,fatigue,NA,1,1,0,normal,51,Male,1,0,1,Honda,CR-V,2007,Toyota,RAV4,2013
AK532743,02/27/2023,23:00:05,Sitka,66.636773,-133.715356,2,2,fatigue,failure_to_yield,1,0,0,normal,34,Female,0,0,0,Dodge,Charger,2011,Hyundai,Tucson,2013
AK941855,05/24/2023,04:34:28,Juneau,62.271248,-168.267964,2,5,distracted,NA,1,0,0,wet,48,Male,0,1,1,Subaru,Outback,2006,Honda,CR-V,2006
AK792916,03/06/2022,20:40:10,Kenai Peninsula,67.191571,-145.464493,2,6,speeding,NA,2,1,0,icy,42,Male,0,0,0,Jeep,Grand Cherokee,2008,Mazda,CX-5,2013
AK216168,03/22/2022,16:29:17,Anchorage,71.163593,-167.044444,2,3,other,NA,1,0,0,normal,27,Male,0,0,0,Mazda,CX-5,2012,Subaru,Outback,2023
AK962687,07/03/2023,02:22:01,Kodiak Island,59.922144,-164.164625,1,1,other,NA,1,0,0,normal,47,Female,0,0,0,Nissan,Rogue,2017,NA,NA,NA
AK503095,09/14/2024,22:58:15,Matanuska-Susitna,61.467784,-144.513016,2,5,impaired,NA,2,1,0,wet,32,Female,0,0,0,Ford,F-150,2017,Jeep,Grand Cherokee,2012
AK090403,04/21/2023,05:20:07,Anchorage,56.776299,-130.502532,2,3,weather,NA,3,3,0,icy,48,Female,1,0,1,Jeep,Grand Cherokee,2009,Mazda,CX-5,2013
AK583082,10/19/2022,05:05:41,Anchorage,58.748426,-151.520616,2,3,speeding,road_defect,2,1,0,icy,32,Male,0,0,0,Volkswagen,Jetta,2015,Honda,CR-V,2010
AK141199,02/05/2024,15:24:06,Matanuska-Susitna,61.581225,-169.588353,2,2,wildlife,NA,1,0,0,icy,49,Female,0,0,0,Mazda,CX-5,2002,Toyota,RAV4,2009
AK535831,09/29/2025,18:16:30,Dillingham,67.600853,-161.744073,2,2,distracted,wildlife,1,0,0,icy,85,Male,0,0,0,Subaru,Outback,2017,Nissan,Rogue,2023
AK859491,09/09/2025,03:36:41,Southeast Fairbanks,63.816714,-141.241124,2,4,wildlife,distracted,3,2,0,wet,37,Male,0,0,0,Chevrolet,Silverado,2004,Ram,1500,2010
AK748445,04/25/2023,19:57:49,Petersburg,64.571189,-166.526684,1,2,impaired,NA,3,2,0,normal,59,Male,0,0,0,Volkswagen,Jetta,2018,NA,NA,NA
AK728980,02/09/2025,00:37:12,Anchorage,61.443185,-130.380366,1,1,failure_to_yield,NA,1,0,0,normal,51,Male,0,0,0,Dodge,Charger,2012,NA,NA,NA
